Date,Last Price
2/9/2022,306.4599
2/8/2022,310.4072
2/7/2022,311.405
2/4/2022,309.1981
2/3/2022,304.0606
2/2/2022,303.9063
2/1/2022,310.4238
1/31/2022,315.0588
1/28/2022,316.7516
1/27/2022,314.1093
1/26/2022,310.7477
1/25/2022,312.9387
1/24/2022,312.4115
1/21/2022,306.8693
1/20/2022,303.4441
1/19/2022,307.6635
1/18/2022,313.4315
1/17/2022,310.9248
1/14/2022,308.311
1/13/2022,302.5685
1/12/2022,296.5254
1/11/2022,298.9316
1/10/2022,301.1585
1/7/2022,300.1453
1/6/2022,298.3625
1/5/2022,295.4441
1/4/2022,290.5216
1/3/2022,289.3275
12/31/2021,292.006
12/30/2021,291.3666
12/29/2021,293.5245
12/28/2021,294.8165
12/27/2021,296.3734
12/24/2021,299.0169
12/23/2021,302.3335
12/22/2021,304.3853
12/21/2021,307.1071
12/20/2021,311.9103
12/17/2021,310.358
12/16/2021,309.3658
12/15/2021,309.4094
12/14/2021,310.1184
12/13/2021,307.9008
12/10/2021,307.0656
12/9/2021,307.2117
12/8/2021,302.7193
12/7/2021,310.0491
12/6/2021,321.8811
12/3/2021,324.3335
12/2/2021,328.5145
12/1/2021,338.1692
11/30/2021,345.3246
11/29/2021,347.4002
11/26/2021,351.8901
11/25/2021,333.5376
11/24/2021,336.1066
11/23/2021,334.0988
11/22/2021,327.9673
11/19/2021,325.1332
11/18/2021,324.9589
11/17/2021,325.742
11/16/2021,324.1199
11/15/2021,323.3931
11/12/2021,323.1442
11/11/2021,323.7375
11/10/2021,323.8564
11/9/2021,322.0797
11/8/2021,322.9557
11/5/2021,323.886
11/4/2021,328.7218
11/3/2021,338.2779
11/2/2021,339.8751
11/1/2021,337.2886
10/29/2021,331.0869
10/28/2021,319.6776
10/27/2021,316.5889
10/26/2021,315.1817
10/25/2021,318.1461
10/22/2021,327.5056
10/21/2021,316.4616
10/20/2021,302.9465
10/19/2021,300.4788
10/18/2021,295.5567
10/15/2021,293.5723
10/14/2021,295.7202
10/13/2021,300.2175
10/12/2021,301.2961
10/11/2021,295.966
10/8/2021,295.3112
10/7/2021,296.0752
10/6/2021,300.4814
10/5/2021,298.9126
10/4/2021,298.1379
10/1/2021,295.4349
9/30/2021,297.4591
9/29/2021,296.606
9/28/2021,297.7258
9/27/2021,292.7452
9/24/2021,289.8929
9/23/2021,285.7982
9/22/2021,286.5372
9/21/2021,288.455
9/20/2021,286.6671
9/17/2021,273.7424
9/16/2021,272.2486
9/15/2021,271.9022
9/14/2021,272.2472
9/13/2021,271.2254
9/10/2021,271.7853
9/9/2021,274.6984
9/8/2021,272.6055
9/7/2021,268.6418
9/6/2021,266.3587
9/3/2021,265.3966
9/2/2021,265.2053
9/1/2021,267.1516
8/31/2021,266.7379
8/30/2021,264.5876
8/27/2021,266.5886
8/26/2021,271.7616
8/25/2021,271.5565
8/24/2021,273.993
8/23/2021,280.3037
8/20/2021,281.3966
8/19/2021,281.8961
8/18/2021,273.1622
8/17/2021,269.6114
8/16/2021,267.5496
8/13/2021,266.3706
8/12/2021,268.1425
8/11/2021,271.4862
8/10/2021,271.4808
8/9/2021,272.6844
8/6/2021,270.3835
8/5/2021,268.2531
8/4/2021,267.6317
8/3/2021,265.9308
8/2/2021,264.6448
7/30/2021,262.9381
7/29/2021,260.4712
7/28/2021,263.8872
7/27/2021,263.5081
7/26/2021,260.9672
7/23/2021,260.2997
7/22/2021,261.1729
7/21/2021,260.8517
7/20/2021,265.2326
7/19/2021,265.163
7/16/2021,261.9565
7/15/2021,261.7524
7/14/2021,261.1618
7/13/2021,263.4364
7/12/2021,261.73
7/9/2021,261.4591
7/8/2021,261.196
7/7/2021,257.9215
7/6/2021,255.6694
7/5/2021,251.8079
7/2/2021,252.3891
7/1/2021,254.2879
6/30/2021,251.7951
6/29/2021,247.7503
6/28/2021,246.733
6/25/2021,246.0576
6/24/2021,248.5248
6/23/2021,250.3037
6/22/2021,252.4389
6/21/2021,253.3964
6/18/2021,252.6305
6/17/2021,249.0646
6/16/2021,249.4589
6/15/2021,247.5669
6/14/2021,247.1662
6/11/2021,243.8541
6/10/2021,244.3285
6/9/2021,244.6183
6/8/2021,246.4481
6/7/2021,247.3671
6/4/2021,247.3958
6/3/2021,249.9272
6/2/2021,248.3361
6/1/2021,252.2102
5/31/2021,253.711
5/28/2021,254.4773
5/27/2021,256.1038
5/26/2021,259.4306
5/25/2021,260.3806
5/24/2021,259.3339
5/21/2021,260.0172
5/20/2021,260.0469
5/19/2021,263.4092
5/18/2021,260.4849
5/17/2021,258.3515
5/14/2021,256.2929
5/13/2021,259.0084
5/12/2021,259.3482
5/11/2021,255.3427
5/10/2021,253.2486
5/7/2021,258.9865
5/6/2021,268.4166
5/5/2021,273.2671
5/4/2021,275.3
5/3/2021,273.8525
4/30/2021,273.1133
4/29/2021,270.4803
4/28/2021,269.486
4/27/2021,275.6429
4/26/2021,273.0542
4/23/2021,272.9902
4/22/2021,275.6706
4/21/2021,279.9172
4/20/2021,282.3063
4/19/2021,279.8762
4/16/2021,283.8983
4/15/2021,292.1533
4/14/2021,297.9028
4/13/2021,299.594
4/12/2021,302.8893
4/9/2021,302.388
4/8/2021,300.3603
4/7/2021,303.1772
4/6/2021,300.3406
4/5/2021,303.9761
4/2/2021,304.5908
4/1/2021,306.6266
3/31/2021,307.7947
3/30/2021,309.6519
3/29/2021,307.4703
3/26/2021,302.2022
3/25/2021,302.3702
3/24/2021,293.2316
3/23/2021,290.015
3/22/2021,281.5275
3/19/2021,281.1379
3/18/2021,282.8809
3/17/2021,287.5488
3/16/2021,286.0979
3/15/2021,289.9046
3/12/2021,287.1339
3/11/2021,287.9424
3/10/2021,298.8324
3/9/2021,298.2637
3/8/2021,291.8182
3/5/2021,282.4088
3/4/2021,280.151
3/3/2021,281.3149
3/2/2021,278.6853
3/1/2021,273.7819
2/26/2021,277.7886
2/25/2021,265.6873
2/24/2021,254.1808
2/23/2021,265.6959
2/22/2021,265.9271
2/19/2021,247.2536
2/18/2021,244.6195
2/17/2021,242.0154
2/16/2021,238.1948
2/15/2021,236.6776
2/12/2021,236.92
2/11/2021,237.1412
2/10/2021,239.3842
2/9/2021,237.7504
2/8/2021,231.9705
2/5/2021,231.9997
2/4/2021,233.3349
2/3/2021,236.8582
2/2/2021,242.5771
2/1/2021,251.1652
1/29/2021,255.0694
1/28/2021,254.6684
1/27/2021,253.283
1/26/2021,252.873
1/25/2021,252.2921
1/22/2021,248.6204
1/21/2021,244.7263
1/20/2021,242.2086
1/19/2021,243.7767
1/18/2021,243.4681
1/15/2021,241.7448
1/14/2021,232.3703
1/13/2021,233.4334
1/12/2021,234.6717
1/11/2021,232.3985
1/8/2021,228.2934
1/7/2021,224.1464
1/6/2021,219.35
1/5/2021,217.7125
