Date,Last Value
9/2/2021,29.278
9/1/2021,29.634
8/31/2021,29.666
8/30/2021,29.653
8/27/2021,29.629
8/26/2021,29.311
8/25/2021,29.033
8/24/2021,28.953
8/23/2021,28.04
8/20/2021,28.084
8/19/2021,28.082
8/18/2021,28.224
8/17/2021,27.681
8/16/2021,27.633
8/13/2021,27.723
8/12/2021,27.877
8/11/2021,27.711
8/10/2021,27.757
8/9/2021,28.156
8/6/2021,28.513
8/5/2021,28.673
8/4/2021,28.681
8/3/2021,28.578
8/2/2021,28.581
7/30/2021,28.498
7/29/2021,27.218
7/28/2021,27.382
7/27/2021,27.218
7/26/2021,27.434
7/23/2021,27.435
7/22/2021,27.774
7/21/2021,27.786
7/20/2021,27.743
7/19/2021,27.799
7/16/2021,27.768
7/15/2021,28.149
7/14/2021,28.051
7/13/2021,29.918
7/12/2021,30.084
7/9/2021,29.933
7/8/2021,29.876
7/7/2021,29.737
7/6/2021,29.709
7/5/2021, 
7/2/2021,29.05
7/1/2021,30.334
6/30/2021,30.113
6/29/2021,30.326
6/28/2021,32.355
6/25/2021,32.354
6/24/2021,32.218
6/23/2021,32.056
6/22/2021,32.057
6/21/2021,32.032
6/18/2021,31.931
6/17/2021,31.966
6/16/2021,31.975
6/15/2021,31.896
6/14/2021,32.068
6/11/2021,32.133
6/10/2021,32.048
6/9/2021,32.141
6/8/2021,32.277
6/7/2021,32.956
6/4/2021,33.094
6/3/2021,33.099
6/2/2021,33.279
6/1/2021,33.221
5/31/2021, 
5/28/2021,33.029
5/27/2021,33.056
5/26/2021,32.987
5/25/2021,32.908
5/24/2021,33.74
5/21/2021,34.11
5/20/2021,34.142
5/19/2021,34.977
5/18/2021,35.416
5/17/2021,35.498
5/14/2021,35.534
5/13/2021,35.465
5/12/2021,35.455
5/11/2021,34.752
5/10/2021,34.708
5/7/2021,34.706
5/6/2021,34.459
5/5/2021,34.269
5/4/2021,33.946
5/3/2021,33.872
4/30/2021,33.864
4/29/2021,33.91
4/28/2021,33.917
4/27/2021,33.474
4/26/2021,33.515
4/23/2021,33.7
4/22/2021,33.953
4/21/2021,33.932
4/20/2021,34.922
4/19/2021,35.017
4/16/2021,35.003
4/15/2021,34.962
4/14/2021,35.063
4/13/2021,35.007
4/12/2021,34.999
4/9/2021,35.97
4/8/2021,35.974
4/7/2021,35.848
4/6/2021,35.893
4/5/2021,36.288
4/2/2021, 
4/1/2021,35.962
3/31/2021,35.915
3/30/2021,35.864
3/29/2021,35.943
3/26/2021,36.25
3/25/2021,36.49
3/24/2021,36.593
3/23/2021,36.59
3/22/2021,36.485
3/19/2021,36.415
3/18/2021,36.362
3/17/2021,36.601
3/16/2021,37.295
3/15/2021,37.618
3/12/2021,37.626
3/11/2021,37.584
3/10/2021,37.277
3/9/2021,36.919
3/8/2021,38.171
3/5/2021,37.012
3/4/2021,36.862
3/3/2021,36.923
3/2/2021,37.033
3/1/2021,37.014
2/26/2021,37.115
2/25/2021,36.615
2/24/2021,35.543
2/23/2021,35.553
2/22/2021,35.291
2/19/2021,33.482
2/18/2021,33.527
2/17/2021,33.411
2/16/2021,33.69
2/15/2021, 
2/12/2021,33.698
2/11/2021,33.828
2/10/2021,34.549
2/9/2021,34.69
2/8/2021,34.649
2/5/2021,34.74
2/4/2021,34.683
2/3/2021,35.366
2/2/2021,35.378
2/1/2021,35.465
1/29/2021,35.888
1/28/2021,35.306
1/27/2021,35.298
1/26/2021,36.129
1/25/2021,35.919
1/22/2021,35.811
1/21/2021,35.503
1/20/2021,35.702
1/19/2021,35.716
1/18/2021, 
1/15/2021,36.183
1/14/2021,35.531
1/13/2021,35.498
1/12/2021,35.296
1/11/2021,34.531
1/8/2021,33.947
1/7/2021,34.521
1/6/2021,35.054
1/5/2021,35.814
1/4/2021,35.818
1/1/2021, 
12/31/2020,36.115
12/30/2020,36.121
12/29/2020,36.132
12/28/2020,36.154
12/25/2020, 
12/24/2020,36.137
12/23/2020,36.495
12/22/2020,36.767
12/21/2020,37.144
12/18/2020,36.759
12/17/2020,36.746
12/16/2020,36.745
12/15/2020,36.72
12/14/2020,36.57
12/11/2020,36.574
12/10/2020,36.547
12/9/2020,35.729
12/8/2020,35.661
12/7/2020,35.863
12/4/2020,36.158
12/3/2020,36.027
12/2/2020,35.971
12/1/2020,35.987
11/30/2020,35.411
11/27/2020,35.18
11/26/2020, 
11/25/2020,35.856
11/24/2020,36.036
11/23/2020,35.763
11/20/2020,35.937
11/19/2020,35.788
11/18/2020,35.691
11/17/2020,35.557
11/16/2020,35.514
11/13/2020,35.563
11/12/2020,35.467
11/11/2020,35.031
11/10/2020,35.439
11/9/2020,35.618
11/6/2020,35.836
11/5/2020,35.523
11/4/2020,34.858
11/3/2020,34.452
11/2/2020,34.682
10/30/2020,35.657
10/29/2020,35.63
10/28/2020,36.539
10/27/2020,35.679
10/26/2020,35.339
10/23/2020,35.383
10/22/2020,35.397
10/21/2020,35.356
10/20/2020,35.37
10/19/2020,35.579
10/16/2020,36.124
10/15/2020,38.684
10/14/2020,39.041
10/13/2020,39.087
10/12/2020,40.224
10/9/2020,40.703
10/8/2020,40.675
10/7/2020,41.065
10/6/2020,42.204
10/5/2020,42.169
10/2/2020,41.527
10/1/2020,41.763
9/30/2020,42.452
9/29/2020,44.248
9/28/2020,44.217
9/25/2020,44.122
9/24/2020,44.161
9/23/2020,44.033
9/22/2020,44.809
9/21/2020,44.884
9/18/2020,44.965
9/17/2020,44.139
9/16/2020,44.408
9/15/2020,44.833
9/14/2020,45.33
9/11/2020,45.477
9/10/2020,45.657
9/9/2020,45.29
9/8/2020,45.1
9/7/2020, 
9/4/2020,45.541
9/3/2020,46.415
9/2/2020,47.264
9/1/2020,48.313
8/31/2020,48.332
8/28/2020,49.954
8/27/2020,49.918
8/26/2020,50.233
8/25/2020,50.322
8/24/2020,50.371
8/21/2020,50.473
8/20/2020,50.575
8/19/2020,50.779
8/18/2020,50.556
8/17/2020,50.381
8/14/2020,50.106
8/13/2020,50.671
8/12/2020,51.131
8/11/2020,52.518
8/10/2020,53.507
8/7/2020,53.586
8/6/2020,53.956
8/5/2020,54.086
8/4/2020,54.07
8/3/2020,56.603
7/31/2020,56.919
7/30/2020,57.862
7/29/2020,60.815
7/28/2020,62.151
7/27/2020,62.127
7/24/2020,62.223
7/23/2020,68.856
7/22/2020,71.435
7/21/2020,84.686
7/20/2020,88.994
7/17/2020,94.375
7/16/2020,95.905
7/15/2020,97.332
7/14/2020,101.297
7/13/2020,101.442
7/10/2020,101.782
7/9/2020,101.77
7/8/2020,101.827
7/7/2020,101.778
7/6/2020,101.769
7/3/2020, 
7/2/2020,101.767
7/1/2020,101.782
6/30/2020,101.613
6/29/2020,101.935
6/26/2020,101.801
6/25/2020,101.554
6/24/2020,101.505
6/23/2020,101.21
6/22/2020,101.06
6/19/2020,101.064
6/18/2020,101.043
6/17/2020,101.126
6/16/2020,101.078
6/15/2020,101.104
6/12/2020,101.047
6/11/2020,100.812
6/10/2020,99.949
6/9/2020,99.876
6/8/2020,99.923
6/5/2020,99.419
6/4/2020,99.181
6/3/2020,99.289
6/2/2020,99.109
6/1/2020,98.537
5/29/2020,98.539
5/28/2020,98.591
5/27/2020,98.537
5/26/2020,98.248
5/25/2020, 
5/22/2020,97.248
5/21/2020,97.287
5/20/2020,96.946
5/19/2020,96.9
5/18/2020,96.897
5/15/2020,96.113
5/14/2020,96.104
5/13/2020,95.917
5/12/2020,95.921
5/11/2020,95.879
5/8/2020,95.911
5/7/2020,95.532
5/6/2020,95.447
5/5/2020,95.417
5/4/2020,95.552
5/1/2020,95.495
4/30/2020,95.319
4/29/2020,95.032
4/28/2020,94.483
4/27/2020,93.818
4/24/2020,93.441
4/23/2020,92.619
4/22/2020,92.457
4/21/2020,92.286
4/20/2020,92.225
4/17/2020,92.22
4/16/2020,92.091
4/15/2020,92.143
4/14/2020,92.124
4/13/2020,92.113
4/10/2020, 
4/9/2020,92.121
4/8/2020,92.178
4/7/2020,91.775
4/6/2020,91.39
4/3/2020,90.334
4/2/2020,89.937
4/1/2020,89.845
3/31/2020,89.742
3/30/2020,89.723
3/27/2020,89.685
3/26/2020,88.378
3/25/2020,88.011
3/24/2020,87.02
3/23/2020,84.488
3/20/2020,83.832
3/19/2020,83.881
3/18/2020,83.649
3/17/2020,78.987
3/16/2020,75.807
3/13/2020,61.741
3/12/2020,54.563
3/11/2020,45.453
3/10/2020,42.384
3/9/2020,38.827
3/6/2020,27.38
3/5/2020,26.55
3/4/2020,24.966
3/3/2020,24.938
3/2/2020,24.796
2/28/2020,24.725
2/27/2020,24.624
2/26/2020,23.902
2/25/2020,23.815
2/24/2020,23.818
2/21/2020,22.182
2/20/2020,22.132
2/19/2020,22.127
2/18/2020,22.016
2/17/2020, 
2/14/2020,22.01
2/13/2020,22.043
2/12/2020,22.585
2/11/2020,22.868
2/10/2020,22.654
2/7/2020,22.919
2/6/2020,22.778
2/5/2020,22.549
2/4/2020,22.531
2/3/2020,22.536
1/31/2020,22.422
1/30/2020,22.043
1/29/2020,22.089
1/28/2020,21.877
1/27/2020,21.754
1/24/2020,20.733
1/23/2020,20.693
1/22/2020,20.613
1/21/2020,20.617
1/20/2020, 
1/17/2020,20.231
1/16/2020,20.121
1/15/2020,20.129
1/14/2020,19.697
1/13/2020,19.787
1/10/2020,19.806
1/9/2020,20.378
1/8/2020,20.871
1/7/2020,21.016
1/6/2020,21.261
1/3/2020,21.096
1/2/2020,21.011
1/1/2020, 
12/31/2019,21.018
12/30/2019,21.934
12/27/2019,22.412
12/26/2019,22.746
12/25/2019, 
12/24/2019,22.482
12/23/2019,22.831
12/20/2019,22.806
12/19/2019,22.768
12/18/2019,24.328
12/17/2019,24.434
12/16/2019,25.08
12/13/2019,25.1
12/12/2019,25.437
12/11/2019,25.248
12/10/2019,25.369
12/9/2019,26.354
12/6/2019,26.363
12/5/2019,26.262
12/4/2019,26.334
12/3/2019,26.28
12/2/2019,26.28
11/29/2019,26.198
11/28/2019, 
11/27/2019,26.326
11/26/2019,26.347
11/25/2019,26.298
11/22/2019,26.257
11/21/2019,26.299
11/20/2019,26.217
11/19/2019,26.241
11/18/2019,26.236
11/15/2019,26.093
11/14/2019,25.998
11/13/2019,25.997
11/12/2019,26.109
11/11/2019,25.976
11/8/2019,25.892
11/7/2019,25.759
11/6/2019,25.796
11/5/2019,25.603
11/4/2019,25.597
11/1/2019,25.595
10/31/2019,25.534
10/30/2019,25.429
10/29/2019,25.738
10/28/2019,25.662
10/25/2019,25.613
10/24/2019,25.759
10/23/2019,25.795
10/22/2019,26.065
10/21/2019,25.836
10/18/2019,26.083
10/17/2019,26.094
10/16/2019,26.16
10/15/2019,26.42
10/14/2019,26.419
10/11/2019,26.462
10/10/2019,26.238
10/9/2019,26.547
10/8/2019,26.559
10/7/2019,26.566
10/4/2019,26.093
10/3/2019,25.888
10/2/2019,25.969
10/1/2019,26.08
9/30/2019,26.008
9/27/2019,26.036
9/26/2019,26.037
9/25/2019,26.865
9/24/2019,27.031
9/23/2019,27.211
9/20/2019,27.419
9/19/2019,27.517
9/18/2019,27.359
9/17/2019,28.047
9/16/2019,27.981
9/13/2019,28.11
9/12/2019,28.143
9/11/2019,28.151
9/10/2019,28.227
9/9/2019,28.308
9/6/2019,28.31
9/5/2019,28.383
9/4/2019,28.338
9/3/2019,27.824
9/2/2019, 
8/30/2019,27.472
8/29/2019,27.632
8/28/2019,27.747
8/27/2019,27.821
8/26/2019,27.813
8/23/2019,27.743
8/22/2019,27.273
8/21/2019,26.919
8/20/2019,26.58
8/19/2019,27.009
8/16/2019,26.938
8/15/2019,26.92
8/14/2019,27.015
8/13/2019,25.694
8/12/2019,25.484
8/9/2019,25.13
8/8/2019,25.232
8/7/2019,24.888
8/6/2019,25.086
8/5/2019,24.922
8/2/2019,24.557
8/1/2019,26.539
7/31/2019,26.629
7/30/2019,26.559
7/29/2019,28.62
7/26/2019,28.909
7/25/2019,28.913
7/24/2019,28.73
7/23/2019,28.844
7/22/2019,28.834
7/19/2019,28.917
7/18/2019,28.858
7/17/2019,28.762
7/16/2019,29.277
7/15/2019,29.323
7/12/2019,29.305
7/11/2019,29.718
7/10/2019,29.729
7/9/2019,29.627
7/8/2019,29.714
7/5/2019,30.054
7/4/2019, 
7/3/2019,29.597
7/2/2019,29.563
7/1/2019,29.535
6/28/2019,29.622
6/27/2019,29.633
6/26/2019,29.666
6/25/2019,29.653
6/24/2019,29.304
6/21/2019,29.665
6/20/2019,29.765
6/19/2019,29.953
6/18/2019,29.982
6/17/2019,29.641
6/14/2019,29.584
6/13/2019,30.213
6/12/2019,30.17
6/11/2019,30.094
6/10/2019,29.764
6/7/2019,29.895
6/6/2019,30.204
6/5/2019,30.167
6/4/2019,30.126
6/3/2019,30.031
5/31/2019,30.038
5/30/2019,30.368
5/29/2019,30.592
5/28/2019,30.473
5/27/2019, 
5/24/2019,30.144
5/23/2019,30.135
5/22/2019,30.128
5/21/2019,30.138
5/20/2019,29.294
5/17/2019,29.069
5/16/2019,29.289
5/15/2019,29.177
5/14/2019,29.137
5/13/2019,29.394
5/10/2019,28.784
5/9/2019,30.673
5/8/2019,30.553
5/7/2019,30.413
5/6/2019,30.432
5/3/2019,30.398
5/2/2019,30.437
5/1/2019,30.506
4/30/2019,30.489
4/29/2019,30.716
4/26/2019,30.731
4/25/2019,30.816
4/24/2019,30.631
4/23/2019,30.298
4/22/2019,30.31
4/19/2019, 
4/18/2019,30.362
4/17/2019,30.686
4/16/2019,30.718
4/15/2019,30.717
4/12/2019,30.851
4/11/2019,30.472
4/10/2019,30.293
4/9/2019,30.288
4/8/2019,30.364
4/5/2019,31.143
4/4/2019,31.707
4/3/2019,31.656
4/2/2019,31.755
4/1/2019,32.323
3/29/2019,32.25
3/28/2019,32.328
3/27/2019,32.034
3/26/2019,30.531
3/25/2019,30.551
3/22/2019,30.568
3/21/2019,28.648
3/20/2019,28.814
3/19/2019,28.794
3/18/2019,28.945
3/15/2019,28.87
3/14/2019,28.9
3/13/2019,29.045
3/12/2019,29.019
3/11/2019,29.961
3/8/2019,30.113
3/7/2019,30.376
3/6/2019,30.686
3/5/2019,31.152
3/4/2019,31.149
3/1/2019,31.343
2/28/2019,31.249
2/27/2019,31.44
2/26/2019,31.486
2/25/2019,31.917
2/22/2019,31.962
2/21/2019,32.238
2/20/2019,32.363
2/19/2019,33.002
2/18/2019, 
2/15/2019,33.018
2/14/2019,34.769
2/13/2019,34.503
2/12/2019,34.455
2/11/2019,34.647
2/8/2019,35.696
2/7/2019,35.699
2/6/2019,35.844
2/5/2019,35.114
2/4/2019,35.142
2/1/2019,35.159
1/31/2019,35.601
1/30/2019,35.693
1/29/2019,35.516
1/28/2019,35.478
1/25/2019,35.247
1/24/2019,35.51
1/23/2019,35.565
1/22/2019,35.522
1/21/2019, 
1/18/2019,35.199
1/17/2019,35.852
1/16/2019,35.929
1/15/2019,35.973
1/14/2019,36.172
1/11/2019,36.176
1/10/2019,37.183
1/9/2019,37.372
1/8/2019,37.794
1/7/2019,37.861
1/4/2019,37.982
1/3/2019,38.044
1/2/2019,38.086
1/1/2019, 
12/31/2018,37.2
12/28/2018,37.323
12/27/2018,37.801
12/26/2018,37.778
12/25/2018, 
12/24/2018,37.717
12/21/2018,37.645
12/20/2018,37.878
12/19/2018,37.903
12/18/2018,37.726
12/17/2018,38.534
12/14/2018,38.547
12/13/2018,38.544
12/12/2018,38.677
12/11/2018,38.653
12/10/2018,39.087
12/7/2018,38.812
12/6/2018,38.652
12/5/2018, 
12/4/2018,38.785
12/3/2018,38.651
11/30/2018,38.743
11/29/2018,39.069
11/28/2018,39.284
11/27/2018,39.375
11/26/2018,38.767
11/23/2018,38.699
11/22/2018, 
11/21/2018,38.558
11/20/2018,38.474
11/19/2018,38.229
11/16/2018,38.146
11/15/2018,38.194
11/14/2018,38.13
11/13/2018,38.41
11/12/2018,38.29
11/9/2018,38.237
11/8/2018,38.473
11/7/2018,38.132
11/6/2018,38.243
11/5/2018,38.129
11/2/2018,38.076
11/1/2018,38.28
10/31/2018,38.728
10/30/2018,38.723
10/29/2018,38.052
10/26/2018,37.485
10/25/2018,37.462
10/24/2018,37.222
10/23/2018,36.458
10/22/2018,36.544
10/19/2018,36.429
10/18/2018,36.912
10/17/2018,36.486
10/16/2018,36.482
10/15/2018,36.159
10/12/2018,36.789
10/11/2018,37.651
10/10/2018,37.625
10/9/2018,37.721
10/8/2018,37.777
10/5/2018,36.12
10/4/2018,36.116
10/3/2018,36.103
10/2/2018,36.725
10/1/2018,35.665
9/28/2018,35.72
9/27/2018,35.727
9/26/2018,35.82
9/25/2018,35.705
9/24/2018,35.784
9/21/2018,36.004
9/20/2018,35.8
9/19/2018,35.74
9/18/2018,35.746
9/17/2018,35.807
9/14/2018,35.942
9/13/2018,35.852
9/12/2018,35.773
9/11/2018,35.795
9/10/2018,35.34
9/7/2018,35.323
9/6/2018,35.277
9/5/2018,34.925
9/4/2018,34.962
9/3/2018, 
8/31/2018,34.177
8/30/2018,34.042
8/29/2018,33.57
8/28/2018,33.362
8/27/2018,33.293
8/24/2018,32.933
8/23/2018,32.798
8/22/2018,32.839
8/21/2018,32.797
8/20/2018,32.41
8/17/2018,32.53
8/16/2018,32.504
8/15/2018,32.624
8/14/2018,32.589
8/13/2018,32.808
8/10/2018,32.846
8/9/2018,32.067
8/8/2018,32.005
8/7/2018,31.971
8/6/2018,31.939
8/3/2018,32.349
8/2/2018,31.714
8/1/2018,31.96
7/31/2018,32.1
7/30/2018,31.982
7/27/2018,32.2
7/26/2018,32.341
7/25/2018,32.032
7/24/2018,31.719
7/23/2018,31.355
7/20/2018,31.53
7/19/2018,30.925
7/18/2018,30.926
7/17/2018,30.918
7/16/2018,30.751
7/13/2018,30.792
7/12/2018,30.592
7/11/2018,30.375
7/10/2018,30.124
7/9/2018,30.113
7/6/2018,30.018
7/5/2018,29.638
7/4/2018, 
7/3/2018,29.726
7/2/2018,29.484
6/29/2018,29.589
6/28/2018,29.632
6/27/2018,29.106
6/26/2018,28.64
6/25/2018,28.65
6/22/2018,28.63
6/21/2018,29.058
6/20/2018,28.949
6/19/2018,29.102
6/18/2018,29.349
6/15/2018,29.749
6/14/2018,30.032
6/13/2018,30.388
6/12/2018,30.891
6/11/2018,31.309
6/8/2018,31.309
6/7/2018,30.318
6/6/2018,29.123
6/5/2018,29.205
6/4/2018,28.576
6/1/2018,28.47
5/31/2018,30.392
5/30/2018,30.577
5/29/2018,30.521
5/28/2018, 
5/25/2018,29.346
5/24/2018,29.112
5/23/2018,29.233
5/22/2018,29.079
5/21/2018,28.732
5/18/2018,28.925
5/17/2018,28.737
5/16/2018,28.053
5/15/2018,27.988
5/14/2018,27.958
5/11/2018,27.96
5/10/2018,27.782
5/9/2018,27.662
5/8/2018,27.623
5/7/2018,27.636
5/4/2018,27.5
5/3/2018,27.575
5/2/2018,27.532
5/1/2018,27.536
4/30/2018,27.438
4/27/2018,27.332
4/26/2018,27.388
4/25/2018,27.265
4/24/2018,27.295
4/23/2018,27.945
4/20/2018,28.155
4/19/2018,28.088
4/18/2018,28.067
4/17/2018,28.02
4/16/2018,27.943
4/13/2018,27.848
4/12/2018,27.741
4/11/2018,27.757
4/10/2018,28.019
4/9/2018,28.423
4/6/2018,27.856
4/5/2018,27.731
4/4/2018,27.722
4/3/2018,27.771
4/2/2018,27.74
3/30/2018, 
3/29/2018,27.615
3/28/2018,27.254
3/27/2018,27.757
3/26/2018,27.339
3/23/2018,27.829
3/22/2018,27.827
3/21/2018,27.723
3/20/2018,27.631
3/19/2018,28.004
3/16/2018,28.463
3/15/2018,28.785
3/14/2018,28.614
3/13/2018,28.61
3/12/2018,28.579
3/9/2018,28.574
3/8/2018,29.017
3/7/2018,29.153
3/6/2018,29.543
3/5/2018,29.558
3/2/2018,29.556
3/1/2018,29.881
2/28/2018,29.901
2/27/2018,29.747
2/26/2018,29.567
2/23/2018,29.573
2/22/2018,29.579
2/21/2018,29.627
2/20/2018,29.639
2/19/2018, 
2/16/2018,29.62
2/15/2018,29.791
2/14/2018,29.889
2/13/2018,29.626
2/12/2018,29.625
2/9/2018,29.529
2/8/2018,29.91
2/7/2018,29.339
2/6/2018,28.957
2/5/2018,28.265
2/2/2018,27.739
2/1/2018,26.998
1/31/2018,27.294
1/30/2018,27.281
1/29/2018,27.386
1/26/2018,27.149
1/25/2018,27.107
1/24/2018,27.073
1/23/2018,25.224
1/22/2018,24.947
1/19/2018,24.942
1/18/2018,24.882
1/17/2018,25.004
1/16/2018,24.853
1/15/2018, 
1/12/2018,24.876
1/11/2018,25.145
1/10/2018,24.998
1/9/2018,25.122
1/8/2018,25.08
1/5/2018,25.079
1/4/2018,25.042
1/3/2018,25.023
1/2/2018,24.954
