Date,Last Value
1/19/2022,33.662
1/18/2022,34.349
1/17/2022, 
1/14/2022,32.49
1/13/2022,32.822
1/12/2022,31.472
1/11/2022,30.637
1/10/2022,32.702
1/7/2022,32.511
1/6/2022,33.619
1/5/2022,34.919
1/4/2022,33.982
1/3/2022,33.882
12/31/2021,32.859
12/30/2021,32.099
12/29/2021,32.505
12/28/2021,32.283
12/27/2021,33.316
12/24/2021, 
12/23/2021,32.441
12/22/2021,33.279
12/21/2021,36.114
12/20/2021,38.038
12/17/2021,37.238
12/16/2021,36.592
12/15/2021,36.947
12/14/2021,38.283
12/13/2021,36.835
12/10/2021,33.883
12/9/2021,35.308
12/8/2021,35.443
12/7/2021,37.883
12/6/2021,38.847
12/3/2021,39.739
12/2/2021,37.943
12/1/2021,39.369
11/30/2021,39.679
11/29/2021,38.441
11/26/2021,41.992
11/25/2021, 
11/24/2021,37.509
11/23/2021,38.032
11/22/2021,35.456
11/19/2021,36.279
11/18/2021,35.146
11/17/2021,35.567
11/16/2021,34.978
11/15/2021,35
11/12/2021,34.618
11/11/2021,33.562
11/10/2021,35.58
11/9/2021,36.737
11/8/2021,37.38
11/5/2021,35.731
11/4/2021,36.559
11/3/2021,37.103
11/2/2021,37.638
11/1/2021,38.078
10/29/2021,37.741
10/28/2021,37.012
10/27/2021,37.719
10/26/2021,39.429
10/25/2021,37.603
10/22/2021,39.819
10/21/2021,39.561
10/20/2021,35.903
10/19/2021,36.379
10/18/2021,32.527
10/15/2021,30.558
10/14/2021,31.702
10/13/2021,33.449
10/12/2021,34.932
10/11/2021,34.998
10/8/2021,33.004
10/7/2021,35.458
10/6/2021,36.82
10/5/2021,37.694
10/4/2021,40.679
10/1/2021,37.076
9/30/2021,38.627
9/29/2021,38.215
9/28/2021,38.628
9/27/2021,35.161
9/24/2021,34.522
9/23/2021,34.551
9/22/2021,37.204
9/21/2021,38.858
9/20/2021,40.961
9/17/2021,36.664
9/16/2021,35.936
9/15/2021,35.023
9/14/2021,36.405
9/13/2021,36.234
9/10/2021,36.965
9/9/2021,37.57
9/8/2021,37.081
9/7/2021,33.072
9/6/2021, 
9/3/2021,32.201
9/2/2021,32.477
9/1/2021,31.218
8/31/2021,31.171
8/30/2021,31.652
8/27/2021,30.811
8/26/2021,33.823
8/25/2021,31.098
8/24/2021,32.277
8/23/2021,33.358
8/20/2021,33.755
8/19/2021,35.245
8/18/2021,34.793
8/17/2021,32.637
8/16/2021,31.955
8/13/2021,30.266
8/12/2021,30.9
8/11/2021,29.979
8/10/2021,30.53
8/9/2021,30.865
8/6/2021,31.225
8/5/2021,32.378
8/4/2021,33.526
8/3/2021,33.231
8/2/2021,33.59
7/30/2021,34.062
7/29/2021,30.418
7/28/2021,30.739
7/27/2021,33.046
7/26/2021,30.965
7/23/2021,30.247
7/22/2021,31.361
7/21/2021,32.443
7/20/2021,34.007
7/19/2021,35.73
7/16/2021,30.566
7/15/2021,30.358
7/14/2021,29.083
7/13/2021,30.124
7/12/2021,30.593
7/9/2021,31.568
7/8/2021,33.642
7/7/2021,32.354
7/6/2021,32.903
7/5/2021, 
7/2/2021,29.12
7/1/2021,30.735
6/30/2021,29.82
6/29/2021,29.733
6/28/2021,29.879
6/25/2021,30.171
6/24/2021,27.23
6/23/2021,28.526
6/22/2021,28.584
6/21/2021,29.099
6/18/2021,29.743
6/17/2021,29.084
6/16/2021,30.245
6/15/2021,28.429
6/14/2021,28.596
6/11/2021,28.361
6/10/2021,28.458
6/9/2021,28.298
6/8/2021,27.502
6/7/2021,28.447
6/4/2021,27.951
6/3/2021,29.719
6/2/2021,29.296
6/1/2021,28.732
5/31/2021, 
5/28/2021,27.291
5/27/2021,28.185
5/26/2021,29.056
5/25/2021,30.054
5/24/2021,29.919
5/21/2021,30.669
5/20/2021,30.926
5/19/2021,31.69
5/18/2021,30.701
5/17/2021,30.702
5/14/2021,30.383
5/13/2021,32.581
5/12/2021,35.892
5/11/2021,31.364
5/10/2021,30.844
5/7/2021,29.551
5/6/2021,30.41
5/5/2021,32.513
5/4/2021,34.009
5/3/2021,32.694
4/30/2021,32.175
4/29/2021,30.542
4/28/2021,30.139
4/27/2021,30.998
4/26/2021,30.616
4/23/2021,31.099
4/22/2021,33.848
4/21/2021,32.813
4/20/2021,34.191
4/19/2021,34.376
4/16/2021,33.31
4/15/2021,34.857
4/14/2021,35.618
4/13/2021,36.084
4/12/2021,36.848
4/9/2021,33.896
4/8/2021,32.823
4/7/2021,33.074
4/6/2021,33.466
4/5/2021,34.641
4/2/2021, 
4/1/2021,34.482
3/31/2021,33.64
3/30/2021,35.771
3/29/2021,37.141
3/26/2021,36.736
3/25/2021,38.223
3/24/2021,40.748
3/23/2021,40.151
3/22/2021,38.959
3/19/2021,39.366
3/18/2021,40.049
3/17/2021,39.184
3/16/2021,39.998
3/15/2021,41.501
3/12/2021,40.269
3/11/2021,41
3/10/2021,43.993
3/9/2021,46.265
3/8/2021,47.726
3/5/2021,44.226
3/4/2021,46.75
3/3/2021,49.61
3/2/2021,47.118
3/1/2021,46.637
2/26/2021,50.223
2/25/2021,48.581
2/24/2021,41.002
2/23/2021,42.437
2/22/2021,46.792
2/19/2021,38.05
2/18/2021,38.609
2/17/2021,38.805
2/16/2021,39.366
2/15/2021, 
2/12/2021,37.612
2/11/2021,38.024
2/10/2021,38.404
2/9/2021,37.959
2/8/2021,37.286
2/5/2021,36.389
2/4/2021,38.9
2/3/2021,38.788
2/2/2021,41.444
2/1/2021,45.769
1/29/2021,48.285
1/28/2021,45.371
1/27/2021,47.959
1/26/2021,44.53
1/25/2021,47.063
1/22/2021,44.607
1/21/2021,43.512
1/20/2021,40.8
1/19/2021,42.465
1/18/2021, 
1/15/2021,41.807
1/14/2021,38.352
1/13/2021,38.308
1/12/2021,38.573
1/11/2021,40.747
1/8/2021,37.198
1/7/2021,37.998
1/6/2021,38.788
1/5/2021,39.43
1/4/2021,40.495
1/1/2021, 
12/31/2020,37.191
12/30/2020,36.585
12/29/2020,36.483
12/28/2020,37.189
12/25/2020, 
12/24/2020,37.105
12/23/2020,37.742
12/22/2020,39.042
12/21/2020,38.401
12/18/2020,36.113
12/17/2020,37.313
12/16/2020,36.538
12/15/2020,36.417
12/14/2020,36.599
12/11/2020,36.052
12/10/2020,35.741
12/9/2020,37.103
12/8/2020,36.562
12/7/2020,38.514
12/4/2020,35.78
12/3/2020,36.391
12/2/2020,36.302
12/1/2020,36.102
11/30/2020,36.424
11/27/2020,34.861
11/26/2020, 
11/25/2020,34.518
11/24/2020,36.4
11/23/2020,37.142
11/20/2020,38.404
11/19/2020,38.869
11/18/2020,38.448
11/17/2020,35.961
11/16/2020,36.838
11/13/2020,36.557
11/12/2020,40.346
11/11/2020,36.588
11/10/2020,37.175
11/9/2020,39.869
11/6/2020,37.961
11/5/2020,39.873
11/4/2020,42
11/3/2020,49.164
11/2/2020,51.437
10/30/2020,54.073
10/29/2020,48.139
10/28/2020,52.605
10/27/2020,43.492
10/26/2020,42.426
10/23/2020,40.889
10/22/2020,40.3
10/21/2020,41.286
10/20/2020,40.639
10/19/2020,42.092
10/16/2020,40.673
10/15/2020,40.982
10/14/2020,41.09
10/13/2020,41.043
10/12/2020,40.926
10/9/2020,41.598
10/8/2020,43.793
10/7/2020,45.998
10/6/2020,45.28
10/5/2020,44.393
10/2/2020,45.638
10/1/2020,43.196
9/30/2020,43.125
9/29/2020,45.773
9/28/2020,46.362
9/25/2020,42.59
9/24/2020,43.849
9/23/2020,44.961
9/22/2020,42.345
9/21/2020,43.308
9/18/2020,41.918
9/17/2020,38.952
9/16/2020,39.061
9/15/2020,40.244
9/14/2020,40.469
9/11/2020,43.084
9/10/2020,44.624
9/9/2020,44.241
9/8/2020,49.186
9/7/2020, 
9/4/2020,45.588
9/3/2020,47.967
9/2/2020,44.593
9/1/2020,43.322
8/31/2020,43.81
8/28/2020,41.034
8/27/2020,43.21
8/26/2020,43.502
8/25/2020,39.31
8/24/2020,41.113
8/21/2020,41.479
8/20/2020,41.896
8/19/2020,41.391
8/18/2020,41.377
8/17/2020,42.472
8/14/2020,39.949
8/13/2020,39.929
8/12/2020,39.249
8/11/2020,40.037
8/10/2020,39.398
8/7/2020,40.762
8/6/2020,40.754
8/5/2020,41.429
8/4/2020,44.863
8/3/2020,43.983
7/31/2020,43.367
7/30/2020,41.333
7/29/2020,40.716
7/28/2020,42.576
7/27/2020,41.586
7/24/2020,44.016
7/23/2020,44.245
7/22/2020,39.558
7/21/2020,40.024
7/20/2020,39.386
7/17/2020,40.813
7/16/2020,42.642
7/15/2020,43.495
7/14/2020,46.408
7/13/2020,48.056
7/10/2020,44.766
7/9/2020,47.345
7/8/2020,47.823
7/7/2020,50.641
7/6/2020,49.51
7/3/2020, 
7/2/2020,51.951
7/1/2020,51.257
6/30/2020,54.441
6/29/2020,55.535
6/26/2020,59.071
6/25/2020,54.858
6/24/2020,56.678
6/23/2020,51.961
6/22/2020,53.65
6/19/2020,53.349
6/18/2020,54.087
6/17/2020,55.815
6/16/2020,56.849
6/15/2020,56.404
6/12/2020,57.202
6/11/2020,59.134
6/10/2020,47.785
6/9/2020,46.279
6/8/2020,44.718
6/5/2020,43.993
6/4/2020,45.475
6/3/2020,45.363
6/2/2020,44.414
6/1/2020,45.524
5/29/2020,44.674
5/28/2020,47.429
5/27/2020,44.417
5/26/2020,45.975
5/25/2020, 
5/22/2020,48.721
5/21/2020,45.566
5/20/2020,45.787
5/19/2020,50.116
5/18/2020,49.174
5/15/2020,55.002
5/14/2020,58.447
5/13/2020,63.492
5/12/2020,62.063
5/11/2020,60.189
5/8/2020,58.333
5/7/2020,63.139
5/6/2020,62.349
5/5/2020,61.754
5/4/2020,62.435
5/1/2020,65.052
4/30/2020,59.409
4/29/2020,56.145
4/28/2020,61.17
4/27/2020,64.653
4/24/2020,68.151
4/23/2020,61.888
4/22/2020,64.257
4/21/2020,69.014
4/20/2020,66.284
4/17/2020,64.527
4/16/2020,66.874
4/15/2020,64.225
4/14/2020,65.172
4/13/2020,69.789
4/10/2020, 
4/9/2020,69.649
4/8/2020,70.63
4/7/2020,74.728
4/6/2020,74.234
4/3/2020,79.684
4/2/2020,79.667
4/1/2020,85.138
3/31/2020,76.783
3/30/2020,83.738
3/27/2020,85.588
3/26/2020,85.945
3/25/2020,96.347
3/24/2020,105.197
3/23/2020,124.51
3/20/2020,122.475
3/19/2020,129.981
3/18/2020,143.075
3/17/2020,121.465
3/16/2020,129.357
3/13/2020,91.923
3/12/2020,103.757
3/11/2020,72.913
3/10/2020,53.961
3/9/2020,65.94
3/6/2020,47.646
3/5/2020,41.252
3/4/2020,35.419
3/3/2020,39.625
3/2/2020,35.434
2/28/2020,46.568
2/27/2020,40.129
2/26/2020,34.046
2/25/2020,33.894
2/24/2020,31.829
2/21/2020,26.079
2/20/2020,24.351
2/19/2020,23.486
2/18/2020,24.861
2/17/2020, 
2/14/2020,23.866
2/13/2020,25.183
2/12/2020,24.541
2/11/2020,25.559
2/10/2020,26.541
2/7/2020,26.976
2/6/2020,26.523
2/5/2020,25.429
2/4/2020,26.063
2/3/2020,27.991
1/31/2020,29.181
1/30/2020,26.554
1/29/2020,26.148
1/28/2020,25.552
1/27/2020,27.84
1/24/2020,23.707
1/23/2020,22.707
1/22/2020,23.505
1/21/2020,25.3
1/20/2020, 
1/17/2020,23.071
1/16/2020,24.566
1/15/2020,25.047
1/14/2020,24.627
1/13/2020,25.215
1/10/2020,25.518
1/9/2020,25.476
1/8/2020,26.087
1/7/2020,26.371
1/6/2020,26.332
1/3/2020,24.843
1/2/2020,24.051
1/1/2020, 
12/31/2019,25.65
12/30/2019,26.025
12/27/2019,24.163
12/26/2019,22.605
12/25/2019, 
12/24/2019,22.391
12/23/2019,22.355
12/20/2019,22.898
12/19/2019,22.497
12/18/2019,22.706
12/17/2019,22.74
12/16/2019,22.969
12/13/2019,21.807
12/12/2019,21.921
12/11/2019,22.531
12/10/2019,23.055
12/9/2019,22.559
12/6/2019,21.329
12/5/2019,22.231
12/4/2019,21.725
12/3/2019,22.506
12/2/2019,22.133
11/29/2019,23.316
11/28/2019, 
11/27/2019,23.58
11/26/2019,24.533
11/25/2019,23.174
11/22/2019,23.927
11/21/2019,24.606
11/20/2019,25.664
11/19/2019,26.496
11/18/2019,26.517
11/15/2019,25.404
11/14/2019,26.785
11/13/2019,27.513
11/12/2019,27.983
11/11/2019,27.08
11/8/2019,27.455
11/7/2019,24.435
11/6/2019,25.618
11/5/2019,26.203
11/4/2019,26.827
11/1/2019,25.941
10/31/2019,25.438
10/30/2019,24.316
10/29/2019,25.052
10/28/2019,25.173
10/25/2019,25.386
10/24/2019,26.174
10/23/2019,26
10/22/2019,27.099
10/21/2019,27.169
10/18/2019,27.518
10/17/2019,28.137
10/16/2019,27.827
10/15/2019,27.776
10/14/2019,28.658
10/11/2019,28.739
10/10/2019,31.066
10/9/2019,31.71
10/8/2019,32.519
10/7/2019,31.874
10/4/2019,29.373
10/3/2019,31.236
10/2/2019,31.992
10/1/2019,30.107
9/30/2019,29.005
9/27/2019,29.07
9/26/2019,28.393
9/25/2019,28.541
9/24/2019,29.321
9/23/2019,28.01
9/20/2019,28.012
9/19/2019,28.585
9/18/2019,29.496
9/17/2019,29.888
9/16/2019,30.657
9/13/2019,29.68
9/12/2019,28.347
9/11/2019,29.183
9/10/2019,29.702
9/9/2019,30.047
9/6/2019,29.057
9/5/2019,30.665
9/4/2019,31.267
9/3/2019,32.131
9/2/2019, 
8/30/2019,29.472
8/29/2019,31.8
8/28/2019,33.963
8/27/2019,35.881
8/26/2019,36.454
8/23/2019,35.595
8/22/2019,32.184
8/21/2019,32.351
8/20/2019,32.871
8/19/2019,34.199
8/16/2019,32.516
8/15/2019,33.652
8/14/2019,33.883
8/13/2019,30
8/12/2019,31.66
8/9/2019,28.295
8/8/2019,28.031
8/7/2019,30.716
8/6/2019,30.91
8/5/2019,32.666
8/2/2019,28.64
8/1/2019,29.87
7/31/2019,28.47
7/30/2019,27.757
7/29/2019,27.15
7/26/2019,26.041
7/25/2019,27.325
7/24/2019,26.255
7/23/2019,27.098
7/22/2019,26.181
7/19/2019,25.747
7/18/2019,24.867
7/17/2019,26.149
7/16/2019,26.243
7/15/2019,26.238
7/12/2019,26.87
7/11/2019,26.567
7/10/2019,27.755
7/9/2019,29.456
7/8/2019,29.956
7/5/2019,29.455
7/4/2019, 
7/3/2019,31.112
7/2/2019,31.295
7/1/2019,30.768
6/28/2019,30.489
6/27/2019,30.653
6/26/2019,30.625
6/25/2019,31.77
6/24/2019,29.851
6/21/2019,29.022
6/20/2019,29.098
6/19/2019,30.271
6/18/2019,31.957
6/17/2019,32.656
6/14/2019,31.72
6/13/2019,30.494
6/12/2019,31.028
6/11/2019,30.445
6/10/2019,31.251
6/7/2019,30.226
6/6/2019,31.165
6/5/2019,32.347
6/4/2019,31.41
6/3/2019,31.408
5/31/2019,30.731
5/30/2019,30.64
5/29/2019,30.259
5/28/2019,30.413
5/27/2019, 
5/24/2019,29.754
5/23/2019,30.265
5/22/2019,29.716
5/21/2019,30.297
5/20/2019,32.518
5/17/2019,32.784
5/16/2019,32.131
5/15/2019,31.8
5/14/2019,32.476
5/13/2019,34.511
5/10/2019,31.236
5/9/2019,32.199
5/8/2019,30.999
5/7/2019,31.867
5/6/2019,29.971
5/3/2019,27.442
5/2/2019,28.667
5/1/2019,28.93
4/30/2019,28.314
4/29/2019,29.445
4/26/2019,28.944
4/25/2019,29.668
4/24/2019,30.774
4/23/2019,29.493
4/22/2019,30.504
4/19/2019, 
4/18/2019,29.341
4/17/2019,30.634
4/16/2019,29.954
4/15/2019,30.758
4/12/2019,31.119
4/11/2019,29.046
4/10/2019,28.23
4/9/2019,29.335
4/8/2019,28.877
4/5/2019,29.2
4/4/2019,30.038
4/3/2019,31.291
4/2/2019,30.252
4/1/2019,31.224
3/29/2019,33.37
3/28/2019,34.467
3/27/2019,37.113
3/26/2019,32.738
3/25/2019,34.859
3/22/2019,35.782
3/21/2019,29.75
3/20/2019,28.516
3/19/2019,27.336
3/18/2019,27.386
3/15/2019,27.152
3/14/2019,27.546
3/13/2019,27.272
3/12/2019,28.181
3/11/2019,28.973
3/8/2019,30.19
3/7/2019,31.337
3/6/2019,30.687
3/5/2019,29.465
3/4/2019,29.937
3/1/2019,28.991
2/28/2019,29.185
2/27/2019,27.976
2/26/2019,28.19
2/25/2019,28.788
2/22/2019,28.499
2/21/2019,29.7
2/20/2019,30.494
2/19/2019,31.056
2/18/2019, 
2/15/2019,29.465
2/14/2019,30.303
2/13/2019,30.218
2/12/2019,30.756
2/11/2019,31.317
2/8/2019,30.635
2/7/2019,31.439
2/6/2019,32.204
2/5/2019,28.986
2/4/2019,29.422
2/1/2019,28.942
1/31/2019,29.766
1/30/2019,30.779
1/29/2019,31.83
1/28/2019,32.378
1/25/2019,30.681
1/24/2019,30.698
1/23/2019,30.739
1/22/2019,31.254
1/21/2019, 
1/18/2019,28.512
1/17/2019,29.562
1/16/2019,29.087
1/15/2019,30.23
1/14/2019,29.421
1/11/2019,28.987
1/10/2019,29.455
1/9/2019,29.727
1/8/2019,31.217
1/7/2019,32.624
1/4/2019,32.39
1/3/2019,34.461
1/2/2019,33.978
1/1/2019, 
12/31/2018,35.403
12/28/2018,35.333
12/27/2018,38.198
12/26/2018,35.014
12/25/2018, 
12/24/2018,36.591
12/21/2018,34.245
12/20/2018,33.73
12/19/2018,34.358
12/18/2018,33.053
12/17/2018,32.231
12/14/2018,30.844
12/13/2018,30.317
12/12/2018,31.67
12/11/2018,33.239
12/10/2018,34.025
12/7/2018,31.756
12/6/2018,31.109
12/5/2018, 
12/4/2018,31.191
12/3/2018,29.203
11/30/2018,31.74
11/29/2018,32.129
11/28/2018,32.742
11/27/2018,33.599
11/26/2018,35.285
11/23/2018,34.003
11/22/2018, 
11/21/2018,33.399
11/20/2018,35.921
11/19/2018,33.27
11/16/2018,33.24
11/15/2018,34.009
11/14/2018,35.037
11/13/2018,36.241
11/12/2018,36.706
11/9/2018,36.484
11/8/2018,37.237
11/7/2018,35.924
11/6/2018,37.777
11/5/2018,37.328
11/2/2018,37.462
11/1/2018,37.533
10/31/2018,38.818
10/30/2018,38.727
10/29/2018,39.828
10/26/2018,43.636
10/25/2018,41.798
10/24/2018,43.767
10/23/2018,39.59
10/22/2018,39.051
10/19/2018,39.977
10/18/2018,39.566
10/17/2018,37.684
10/16/2018,37.489
10/15/2018,39.8
10/12/2018,42.259
10/11/2018,48.202
10/10/2018,51.135
10/9/2018,45.484
10/8/2018,47.309
10/5/2018,63.262
10/4/2018,61.199
10/3/2018,59.861
10/2/2018,60.171
10/1/2018,57.634
9/28/2018,49.8
9/27/2018,47.059
9/26/2018,44.79
9/25/2018,45.981
9/24/2018,46.297
9/21/2018,44.728
9/20/2018,44.743
9/19/2018,45.602
9/18/2018,49.937
9/17/2018,55.771
9/14/2018,57.444
9/13/2018,58.549
9/12/2018,56.926
9/11/2018,56.352
9/10/2018,54.357
9/7/2018,49.862
9/6/2018,48.377
9/5/2018,48.642
9/4/2018,48.095
9/3/2018, 
8/31/2018,43.337
8/30/2018,44.824
8/29/2018,42.627
8/28/2018,42.99
8/27/2018,42.295
8/24/2018,41.82
8/23/2018,41.608
8/22/2018,38.802
8/21/2018,39.751
8/20/2018,37.942
8/17/2018,37.439
8/16/2018,37.114
8/15/2018,37.183
8/14/2018,35.708
8/13/2018,37.311
8/10/2018,36.996
8/9/2018,33.517
8/8/2018,33.044
8/7/2018,33.393
8/6/2018,32.312
8/3/2018,30.967
8/2/2018,30.577
8/1/2018,29.642
7/31/2018,29.837
7/30/2018,29.457
7/27/2018,29.282
7/26/2018,30.188
7/25/2018,30.605
7/24/2018,30.98
7/23/2018,31.951
7/20/2018,30.704
7/19/2018,32.016
7/18/2018,30.368
7/17/2018,30.028
7/16/2018,30.976
7/13/2018,31.344
7/12/2018,31.52
7/11/2018,31.749
7/10/2018,30.609
7/9/2018,32.282
7/6/2018,32.797
7/5/2018,33.837
7/4/2018, 
7/3/2018,33.779
7/2/2018,33.867
6/29/2018,32.569
6/28/2018,33.434
6/27/2018,33.781
6/26/2018,32.256
6/25/2018,33.392
6/22/2018,33.768
6/21/2018,35.867
6/20/2018,33.748
6/19/2018,33.375
6/18/2018,33.124
6/15/2018,32.112
6/14/2018,33.008
6/13/2018,32.317
6/12/2018,32.96
6/11/2018,34.143
6/8/2018,33.948
6/7/2018,38.093
6/6/2018,29.826
6/5/2018,28.164
6/4/2018,27.917
6/1/2018,28.767
5/31/2018,28.555
5/30/2018,30.128
5/29/2018,32.83
5/28/2018, 
5/25/2018,29.608
5/24/2018,29.665
5/23/2018,30.149
5/22/2018,30.312
5/21/2018,29.336
5/18/2018,30.403
5/17/2018,30.539
5/16/2018,27.706
5/15/2018,27.75
5/14/2018,26.856
5/11/2018,25.712
5/10/2018,25.331
5/9/2018,26.46
5/8/2018,26.703
5/7/2018,26.766
5/4/2018,26.309
5/3/2018,27.346
5/2/2018,26.782
5/1/2018,26.564
4/30/2018,25.84
4/27/2018,25.241
4/26/2018,26.339
4/25/2018,28.61
4/24/2018,27.106
4/23/2018,26.419
4/20/2018,25.402
4/19/2018,25.686
4/18/2018,25.578
4/17/2018,26.818
4/16/2018,27.757
4/13/2018,28.383
4/12/2018,27.819
4/11/2018,29.068
4/10/2018,30.235
4/9/2018,30.66
4/6/2018,28.757
4/5/2018,28.257
4/4/2018,31.983
4/3/2018,31.304
4/2/2018,30.653
3/30/2018, 
3/29/2018,28.371
3/28/2018,30.028
3/27/2018,30.838
3/26/2018,29.544
3/23/2018,30.221
3/22/2018,29.415
3/21/2018,27.288
3/20/2018,28.785
3/19/2018,28.834
3/16/2018,26.246
3/15/2018,26.928
3/14/2018,25.959
3/13/2018,26.71
3/12/2018,26.271
3/9/2018,26.607
3/8/2018,28.191
3/7/2018,27.73
3/6/2018,27.307
3/5/2018,27.773
3/2/2018,29.682
3/1/2018,30.195
2/28/2018,28.366
2/27/2018,27.223
2/26/2018,25.281
2/23/2018,25.652
2/22/2018,26.401
2/21/2018,26.783
2/20/2018,28.443
2/19/2018, 
2/16/2018,28.099
2/15/2018,28.604
2/14/2018,27.717
2/13/2018,33.096
2/12/2018,34.963
2/9/2018,37.123
2/8/2018,37.596
2/7/2018,34.422
2/6/2018,34.016
2/5/2018,35.732
2/2/2018,28.313
2/1/2018,26.716
1/31/2018,27.179
1/30/2018,27.026
1/29/2018,27.427
1/26/2018,25.64
1/25/2018,25.912
1/24/2018,24.711
1/23/2018,32.138
1/22/2018,29.998
1/19/2018,30.176
1/18/2018,31.046
1/17/2018,31.675
1/16/2018,31.865
1/15/2018, 
1/12/2018,29.352
1/11/2018,30.068
1/10/2018,30.132
1/9/2018,30.199
1/8/2018,28.692
1/5/2018,27.652
1/4/2018,29.465
1/3/2018,28.631
1/2/2018,28.583
1/1/2018, 
