Date,Last Value
12/29/2017,23.984
12/28/2017,25.722
12/27/2017,25.758
12/26/2017,27.655
12/25/2017, 
12/22/2017,27.448
12/21/2017,28.126
12/20/2017,27.996
12/19/2017,29.398
12/18/2017,30.564
12/15/2017,31.429
12/14/2017,31.481
12/13/2017,31.344
12/12/2017,29.646
12/11/2017,28.589
12/8/2017,30.233
12/7/2017,31.116
12/6/2017,31.543
12/5/2017,31.436
12/4/2017,31.531
12/1/2017,31.829
11/30/2017,31.647
11/29/2017,30.959
11/28/2017,29.473
