Date,Last Value
12/28/2017,29.576
12/27/2017,29.104
12/26/2017,28.936
12/25/2017, 
12/22/2017,29.329
12/21/2017,29.155
12/20/2017,29.136
12/19/2017,29.721
12/18/2017,30.398
12/15/2017,29.663
12/14/2017,30.483
12/13/2017,31.074
12/12/2017,31.355
12/11/2017,32.018
12/8/2017,31.94
12/7/2017,32
12/6/2017,31.452
12/5/2017,31.672
12/4/2017,31.297
12/1/2017,31.414
11/30/2017,30.931
11/29/2017,30.933
11/28/2017,30.419
